album_id,album_popularity
7bNWMk7Oq4wz7qUX9FrRc8,0
0pJoKjuA7QjrRzYz9d6nXH,0
6g2gyivdRLIOCkaV4yjov7,11
1mLhvSMQovdvtSWuj9caon,36
2p4g5VTH6VjNErc4Ov0e9q,0
2saJH0I0X1fCCXOWmB52Q9,31
50M2o5oVvrG0LEt6ecgJXy,44
1teUSO03RhdZPpzdq15vR1,29
6fGzI2hsL0HGcc2RVzbCoM,0
4cTvhKV4kfDfANADB5WtRw,35
3HSrY3PGXumB7OqqjjxKwH,24
6ceeYITiFgzk8D3LVEE8TD,13
3VaK5h0eOYwhenX5KdB337,0
0aqv2HD8GPGDDM0CokS0Fk,48
07wIue6WmLDZn9F2du3sHf,0
4muoD957HsInUreETMTfDa,41
1Ua2eMYJabTwma32sHryhL,0
3HnSyd3RxlZNRnrW1RuymG,0
1lCSbBxtNLzA8cdu8GnpI7,20
2uEf3r9i2bnxwJQsxQ0xQ7,1
5vI1UvJLIPAKf1kvzgPaTO,0
2H7f4SGUsrJ0t6UwWzF23V,29
5lnQLEUiVDkLbFJHXHQu9m,61
1X26qkSS0JHmYIL6kUHkPN,0
3cdwCBE99sgZ0vJVlw2CMY,0
54FblbvyHNrWeAuEJqnyit,0
0NpAILtUwlrg2DYi2191im,10
6gbB2SWiIiQVtpFHKOqvFa,30
3w7jnLoJ83J9b9Za6CwuDT,0
38gJZWT7HXaPQueW4Z7GeT,0
6IJA37fXlhqlDIWClz4yh8,0
0zpHamNi20RMSia0YBxI6x,0
6kfhd0sOcKOOK3bC4IWdBj,0
3HpFST1edhuWgScQZcwqDD,0
7fAGnHQ6poScvCt2gxcxHK,0
6yaGP4bQqS3OowkQNs9NiL,22
18JrBX1QkpnUSJF3oxX6RX,66
6R4ePhJDTDNwX6xVmmYuwn,39
0iIxUPhZ7DRf6nYNE9ksFo,0
2xN6GSmwvjc6QT0UiFTsip,37
6bORev5aRxM5DzaQDUXWG7,35
2PcZjItgjHSkKFIiW44hHy,38
4V1dlCsjsJ2wzYuPK4MX4B,10
1Uxnxs4QeqDkdkVRNmZCNa,29
55WuX3H3NMSD0L5OmsLn43,0
38hgZhIyyGXmSvb5njwV3C,0
08AFpudbuGzUe3mLGcOZTw,13
3xNlOqBSM4hmlO8SmcLXJt,39
5jgnoe0auRKrLvvj4qO5VX,0
7kSa9AwcDQ6ZUScaXxp8zP,54
0fhmJYVhW0e4i33pCLPA5i,73
6uCVoOnmG7qsQ987NxJF7o,0
1uzfGk9vxMXfaZ2avqwxod,0
3XzSOIE6zGLliuqsVGLmUc,67
3SMIBs0b6U9970Yo61PNXg,0
5170B9wvcKvzWRWmTp5lCV,0
6ESZa0QJNmVKLlHWc8czQk,0
4IY0hFHbqp1PlEPXA7ldkM,0
6HB5Nq7lSjvTs3gJom6BXI,60
03K0iYeTVKHyTf0kEBoloy,0
7snUwkG3Ke47yLJBbwbcfk,28
3C8Mo9bFXfE2Zow2EqLfqo,0
65hN94M7IG3BjYThIlK1Lx,27
3Kz8nLoB0Ioq3qwid2o9YU,0
7D2NdGvBHIavgLhmcwhluK,73
7xImr4MTdxDm8eJsYnrHrS,11
7AEkLAKJArWz5bnIQRPj1Q,0
3xoAUqjKs7Ps7wR26VAMbq,66
0trzqqgJWvJLoVgNOabDT0,7
08lPIgUE5JlKwOcKv850Ne,12
5DxMTCWwHlaz4Hx1og50xL,62
4STWskplK0DNyJ4tlBYWZd,0
4jhjFaUZluEBFQ4BcPmlrd,22
71xJx0ofPxHwe08J8mOcpz,0
1SNe7Kq4pueLuUjIy9azKg,0
1ASGNkMTcydM6JMFOWzMmD,16
5ceB3rxgXqIRpsOvVzTG28,60
5lzAdmJFK5bKxUhgiAQxDj,1
13iR44I1vESNGv6QTn4Wwi,0
5KyLniblECy3rbrqQ5be1O,0
1mfmSJu39yaLllkWFw4veG,0
3FhTLBpi1EgSrcrXIwXBS8,0
0RHndFqTdXbL1bUlht6zKp,7
7APA2WbkySkWRFHLNxglM9,0
2rlgllJI9gD16geybTeItA,13
7EWi5y6EgXcW1TuW81Y3Yi,30
3xybjP7r2VsWzwvDQipdM0,79
2agSsSBnKnby355ncQpQGu,32
5ra51AaWF3iVebyhlZ1aqq,63
718SRWdMYdCqGx2fZlagDF,0
7i1uRaDZbc53bpjdTmJEBr,0
2hGtWaPtyDu3xxofiwDHNC,0
5VKvVk4gaPAJyXjof8NnzX,46
5IBlHc2PFUnvNjJVtDO4HV,20
7v6BA3ieH8ObGhaYxpGNJI,33
2h1iqHf3AAdSQxRhgtZrhQ,0
7Cy7mBf9lW1eDCc8XVYD4D,0
2NhQapO6mTOWbip0fvru36,36
6piAObRpqa9qHrvvK6iKMo,0
65BAMzzr4OjZ6ygUZ4st1I,0
3ZuV64RqjpDEi1XSu90MtX,0
6SHpvcYKAzIKapLRcBrfLJ,0
28RB7xw4CefLXQhCcOpA5I,0
623Ef2ZEB3Njklix4PC0Rs,0
6z6klUcc2ExhnS6rrOdbmm,0
72H1SGBSTuAVTMpqrYXKSP,0
5AWDEEdFf7ab4X6HpfxLye,40
0NURbzqbJUKn1BWykCnrmh,0
5Wpw3zGXviELpf5X84gxn2,0
4uNUeqtd0SaLED5oq1fPVL,0
5z8UHu5cMBPqUPi9CMZpO9,0
31fKBqNpIIRDSiBoTv408q,32
1mFxkiZ0pxfiwqw9dsp2JJ,0
3dJPqeLACEg81cPKqRwLsa,3
77oFsOpnRksjnaaHR99vuY,31
1mNIh3zbJmv3yJwbHloPhc,0
4SSp92xYJKNuq1MZgVPMkm,0
6lPb7Eoon6QPbscWbMsk6a,62
4pGwe5BW8GVtIP8ruoa1jB,54
2KVBhRpYqnjAVE4eWW3W6g,49
590BMOg2dG0leucpzEiWMj,0
08hPMSKfjLDJSDYTGfpsuo,0
0quT4AAp6j4eVrYdYLIDir,10
45Q1O18brNDjCRlXQ0nQCD,0
0NeWQGtJD0LfXdVvgYNZM4,0
7ALFR4o9ZXfqNVv9EOORn1,32
7KRXWeJYBkyUmwOFTayiQk,0
66q0q162WOFuidbucN1Jdp,35
3HELUMHz9zL4T3BnwrXiR1,0
0rIhmN9xjS4CgxZH9q9k58,15
7hBg48RuZQDZZvss4RDG47,26
2pU6NoEXYQq2bv27p82faA,16
2uzUkvccNmdiUSgyczDLBo,31
1vWnB0hYmluskQuzxwo25a,0
0wBiN0fKhy0ywx732SpgUs,0
05A41BF3z2E5F0tnTyWRNh,0
1JZHc4kOkTOM50MqPn91iX,0
0hQOqvZv1nQvPiBjzyn363,52
3H5a0ZENDzP1mMcYhwizRI,19
1T6VXkSGLyGwJ1l0555IBb,20
3VTLLiRXLrDxRqgOaA7yjW,29
2PPjvHx47O7VcDe9CFdc6w,11
0xEZNuyGx2ldbcRyIyexoi,16
0Ng3lyNkoJuBXMiJkbs9dT,0
1roLEv2utEsKhcuKA6DnGc,40
1XQFlFQxayYyDR1POfQHEa,0
1awGHXEnKEn40VYbXFoE16,0
3vBx19MVX89jILEWWE4syK,0
2oenkFNS8GLDubNAn2gxQH,0
4hnjhj3GcyzUDatpKFHQVR,51
3Enm6DNcGmhOKWARVbfwFv,0
3O5dkeunXAqEeXMlkJSESE,0
3lptmTh9SD224S4ZKKgCgv,0
4Ys7HKp1l8kbsUOEskpiKo,1
3J9ajK8U5NU6BmuBHc99rV,26
2Qtm5t0OLMIFS0hMEAxuDY,0
072c84jsgTqoMsCpK7K22M,16
6U81udZDCGIHrT3HlHqgwH,0
0c2To7FAmKgAeRpdrobFWP,25
4nYAc0RrRnwVGMZvryQL1V,0
6mZgfFzwF7kWToQgcUh9me,32
1gpGQb0m9LN5PuJB7SleZx,0
4lIiZz3vOFbKpGEUsFwMEb,26
5R8OnsyBVhpGAkTxXh70pp,0
5Xm92x2kUsZnAlSbDWIe20,0
28pHz2kT32PUNpZ77LnrwS,18
6KQHrwJdcPIUx1mb97b1Nj,50
3ZiJqSVnlkiWIHcAJy4yvq,22
6XzoFb3hP14jVQeCMRdVJR,0
3tpCzBzJytqzc7eHcJQChi,39
6oygXvxjkWj9AhXlGQ1F0g,12
1dq9zwuISlKc0iP8RVg62v,0
7325GfKum2hDK231i3LqA7,0
4H9eL5O62tZRXwksrtMQfN,0
2nDomQ200u6cWSeOfUHCBA,17
12bwbS133rDx7y8aEYcFI5,21
44ITVuLLNT3s1JyXWsMjqv,28
0RABVI9H6ByxyDv0yrLhdA,0
0PcGLp9I02wkK8us1qxAz7,34
3b0zttuWwba0UCL1tluQLm,0
5hvYccFQp8XH42sXiNgAhI,0
4IJX5ZLfxVKSMmRbDdHwgq,0
5hZ6ATQlJAMafPPQF0pgd0,6
04uXkrNhFJ1iWEo88MGPva,49
30wbr5CYayaCmIq5wVJ39p,36
3JqHLpGb2rvTCbGQevqd3Z,26
0prnfqEbMp2H9Wkmo7jw29,0
1yKIdLjp0zUVVEPfwdjQSW,11
7j1YLIvFgaWAggSNbZLsVW,38
3eyz60xEK5dGEeZF1JJSi9,47
34IybQxezu8ovm0AM1rz4F,0
7CZWGvcvcnXWpk3xJLrAzm,2
7AyYLOmlRsTz48dX0OIzgv,41
3SDLT1KLH627WgfP10RA3r,10
4CTSfWR9lI775WYMCU77BK,0
30qym0cahQkHnaqdo3g0jq,0
36d3VqBAaZxAn5QcaKTVMF,0
11xJKDMAnjscYdPl29LGaG,0
0kSyV3F4Iagz4geuHL8pWe,8
0ou2TpKnK785mJKgu0wZ7P,0
5ozMQsDFl6QNqB2bGiMuHU,0
4H9vfwdQGufxM6yXeTtHzJ,0
3kYjnSHIyJZuCHzBoXBPn9,12
4TgbIqHB7kSWlrNwst9qTU,0
1mkdFuyDtgISvmK1jHfquF,22
52i2cgvlZVoROcpvpK1AcE,8
51sbT6gvFD5BnGU8kGpBVw,1
7bGegtn4zsE5xkgCKzdMYr,0
1G5L0bEn1MKRKT98AhfVRN,0
2gOAsqbkngU1dyQHo87UpK,0
098htENdjaFFSWNegkNoWe,23
3nf80MTCdRwLJ9bJ1fDzjv,22
2yix6ciimzalVAJKBnQd0t,26
40F68tBDpXPfyk4438lwxB,21
5S7qgqVydzf3DjzkjVoNwr,26
1hD1Fe6cgz5uQMsx2fctAW,0
6agmeioaDOBupymziJihgB,60
3rqqwtJE89WoWvMyPTvbZc,52
5StOhEbCe89z3dnGafBpoE,3
6JMEmRflGalOMQLYuFHVow,8
1VtcPA51S0pM1TVHwokT7q,0
0K5zRW5CDwltqRYzKnO2l9,0
3mkxNcjlGsLatIoZbIhWtA,26
7J4XJBu2wbJG4pO4qb7nvi,8
1hK3WRccdUDpNIB3zVATBk,0
3QaujyUDkMoPwWLF79ibGC,0
6wQ26rLmnB1vwlnatqvYSx,0
0jqvoJYvLjVWoHrzZQFcPp,0
2Wm1dPwEOiM0uOHpj8oy3D,0
4eCFzY1f02rFtdODBsGzvO,0
0E807CRBmdfGNRcnXVymp3,39
5hXjtSmicQETbDf1HNfEeD,33
4TVqA99IIxAoaCeTyavXbh,24
5TQNDaPGGHtDWfxbAbLfzm,0
3fJg0FmitjtyZuxDjFh3a5,0
7qDhLhetoPWFIkNtUicoe5,16
0MavQ6Q0rQOINU1Y8CL12F,0
02Ylk92aMVk4tVlpbSjfcy,0
4h4ZDYmgGIo9XTmsN7YBxz,0
5rojZ5uUIKKkfNsFT92Vld,50
3wniBkxpRBdgAv712FYxFq,8
4fu25rIwwmMT77lPjdWREr,24
7nUB5er2UpBMraUXK2wWRj,0
5YHDy8wLZRaVKH8enUQHAE,0
3Z8MJj1sIUNn2fYOdLmuTe,0
5nz5XXV6eV7Wn2glbErVh4,0
1sqdqvNwrtex7Y604obpcG,33
61SnRwAy5JescOO09NsRcr,25
67ll2CxnJ3hUdRh86n6yRW,0
3GTMnVBti9hjeV38MuBAex,0
7KG7KAgw46V8TGZIbI91TZ,15
0CAXEcXpruvyGKSTjyLDNu,0
2eXM9RqS9AQ3on7sgX1w30,23
7ldc7KAIZ3JmsuCwIHcS2B,0
3dxRJsfpIffdjqBv9qDeQs,0
07lumzt0xDO5eyuWwvevAJ,0
4sdd6c6H5HppysP8pLQkds,0
47xaqCsJcYFWqD1gwujl1T,0
0qeG2StKkF4OWdEKzRSKLv,0
5LHHLFQzgHPlClxb0dJeT9,0
3x1K1PRXP46jngp3SAxB6M,0
0wRqVYZwZHrlU2rednB1ok,0
5GzxK6iAZR2LeJKvyS44Ej,16
5HCi1WVOT9SGks2deeceFu,48
09QAnlXi1SLseEFyeJv2Ed,25
2cPmeKiyUBdYDyFG3nbPpN,43
7aY7UC5KZHYMnbhzGWFqTw,0
5hry2ltYzPRGdvvw6wJcx5,28
6TDPaaKFzZV8ervSTWl45w,35
7HMmYIvxb5w3Ql5n6CMR2U,26
0T5ilbdqwOxGieaZQWsjfR,29
3Z2XUjgVj5ZkCGpU7b2qtY,46
1VeRcvnJO8aNDEYnoilYpQ,0
1im9R8CDiJAosjTn35shqA,3
5JyzoQIeXel4bM8tHEwkfW,20
2h9FnOW9BOIyvEEo5iH1r2,25
1Vr24HWECkKznFnjk3gzuY,13
6FusPVWPCKffpTSB9TSAM0,0
6JHc5gsXkEUwu1D2sNiGuL,0
0sT4nyNxsvGNQr1O8OR83O,42
2rq911yHac9zRBEK4eRdrk,0
6ZTmHQNK4qBaQkdJy15j6w,0
35p0k7yMl5SCNBRWrJpD8Y,0
4DO0EipTAYZYaUDSoEVK98,25
37zsJhzlCbONWpEAtllK6Q,0
143dMy2NJalRNn5AdOA8AI,3
3AJb29zmmKd0wv8Q7dFTJ2,19
16bkk7YWytTk5I3VPMU4mv,0
1S0RtAabyNrG88zre9tDWa,14
7DER9glBF0SYJU2R54Ipte,12
2IBm4EZ2AUUCSYzFAgCNBL,0
3qOHdlLWhESbMKIzT7oEj4,16
7HZiCH57u6DKHqdYYJ9fXm,0
0AVPusXNzK1jWwefBiPJ5I,0
2kqGs3ihAxpHSeirDydDf0,0
6DrIyhtCOAFTEY4dB2mKl9,0
11xUkZtf3LfpxiNfKT16FV,0
5LLyzDlkLIzHti76m0IFkC,0
0tqsETIbijRhntbtbKizin,0
1giCdcjze6MjeImaqPwtg3,0
3W5tp6cyWAlOgGtVVdbYpk,0
33UOrxCqUHQDH3XvNEYWoP,0
2dlux770IY59WnQ1pTCrey,0
00fSaWJTdnyq4432tghxXu,0
5dbPvtSF0v9gE12ROOMxSO,0
0ZroQbwXa65l6FNFNMpawN,37
3TLaFWQDhV1g39Qwd5sPAm,55
3imPheOjLtkXLyY5h6b6Uz,0
44x7EAL45fKkoKvo6g3eF9,0
2HY7I2EGsIlI2tkFeAqiRZ,0
3CFVTstiXfXZDHF6EeMnGf,53
4HGpekiabmZyat5xw23uZB,41
6JXZSCdGapJSVCLvIEaee7,0
6HKZpUngfaNE6juRB6kq1M,0
3Fd3cMST7377wdC9iH9EnP,0
2ZMY8uErwEo0GJlGJNJRce,11
4zb4gmGzDYtlWMjmc1NZWW,51
6zGbku7HaI3D3mGmbp2NAL,10
6BnbfunFL0yi0UTiM7PmNg,17
6W5tKN4YadNjBsJjX7zgVT,13
1WphWA5gRNhOhVM5om4WMm,0
2MdTsQBOs71AZuqETMyLY2,35
1yqUCdbw73DpnHBVDwNa3X,43
71i2DEJp6T0ywlT62T3gLv,39
04uhhcjGVCHodMgZjXOlye,46
6XoxeeeyZgzqUMzUBUSDG9,0
1tXfhj4nx8x18xvwCEKnTK,33
70AZz9g5tbnbURmbuAbCxI,45
6GjL1lu6B40M3ecUqr6YSi,0
2mhoBMWlChacSFOJ9bdxVt,7
159XL2dOUbe7icvavghLkU,14
6ki829oCnngPMQqw0y01Gl,0
4z7ma1ujO4FDL1l2YBGw7b,47
2gc9WOWqVRrGUENUjozcpY,53
1MOub955Uer957RVqqkF2a,52
1F6HoOK69lMDIb3ujvwlTX,54
4sViScISjVkSAoIGpYWpHo,0
3jVHR9FP4GdQnvWiZ4LFsD,0
3kEtdS2pH6hKcMU9Wioob1,68
78Fgb88MY0ECc4GVMejqTg,62
4UhEjfIRx4tE1XRY21vwNa,56
5sPXpdvWfskJIrle5SfMoA,0
3rV1aPkrWyMs6YTvTpSbIY,56
1amYhlukNF8WdaQC3gKkgL,60
6sVZ5vKP9rVkPMmh6K3G5w,0
0188z0aDBD2VJmNBc9vHM2,0
1N6ql3Pigth7u3PhjgcJKh,10
4vCBgBYKNPwFcxKgwWlmzm,0
3cHy1ElETNGA3sKmhcEe3T,26
1cXh2qdUU2cPCOYgYlTV8R,0
3vwAdcLjzXZrLnytgGaFyF,0
3COZ62rrbnuBooDHulY4zw,0
3r3vy40TQGKKs6WMMCh4QU,0
7fqRdJUGQGys4xD9V8qY0J,0
2lURx5NdDYmaksMwZLxDKV,33
7mle2bc4zQRcyugcwCawdz,0
4XjREV1e3OryzM8tGYuohs,0
2EnnfPOFLPc4cs6TAKZrBu,0
5bmfN1bdJb9vQzb07mCy9A,0
2iDdYPZqTAFwyE0SqSuNCI,28
5rPW00PSItkaOykcay4H7o,0
5bIxb5WcTzJRWlSFZ2E2YL,0
0n7qEjz9ITwYogBeJp5XGH,0
1ZSeYdT43ki4VbcGnuu27B,0
0btRAeLcM8m5yfn3kivFjq,16
2M3OVdt247scgFqARGGL6C,0
5U2hIEObpi8FOApxIeaJdD,40
346ybLLYAtXpAfpTFH0Pqi,2
0u5GdeMzPuGFMbkJgt2RHz,35
1Qzmv9hS3iDJf3tE3UdY6Q,0
1MjZ67AWa17ivGXXWXhGSM,24
3YtDhWqQOTOT6XD2DQHpBr,0
4nqut96tZjF7mRDpyBLIF5,0
2MWgIRGRWp2c0i1ak5bWVI,34
5PFfljpjK26ul4ra2jZZ8t,0
7IreZrOrzhzb4gKDIyRYkh,26
2RmmiMocgFh0MxSeUy6D0S,39
41GuZcammIkupMPKH2OJ6I,83
7j4m8OUy87xQsuIVJQxF3J,0
7rn1PLjCixBvMzMoPoDyAG,0
3HHQ6BlkOPh12w9y0v8Lup,27
0Oqc0WEW30oJ1g4jq097sz,0
67smHJOf5YlFwad6dAlppm,53
5qApsCY11yHnpQB6m5RWWV,17
5rWVLiCjiM8XavVQgJHfQV,0
323YNjcMzY1g5JQBtJLvXw,0
2UuvBxV56QWWj2uviGS0up,51
79GSZ1xDApKaw6BHNW5yly,26
07cuUo0ZpLPyxrN0sSzeWT,0
6Te111t5gDZ7W94myHRqUt,51
0mhLuqOLyfZeFaO8JIZnPN,46
1hXts7N5BNJvreAcIkSbTf,0
5nPFqFsQU6S0F5eWYtVU2b,33
6LPZgo0gjHTMmOwzMSUqAV,39
1zud5pSSY2vmCsJhSjEb27,28
0bqhVCmuDOA8IbvbjvWDoe,0
6k67Ldms0tn4yfvp7VhUSP,35
31w4LVOMzjE8JkzMb5jQDE,21
6OtjHwFvd4tA1sc4uoLXJS,20
5GucSY3249qHDx4v1Hcxry,53
6bdoXR3dL58zoYjiUwhR3r,38
741kw8J6wATAdEq4a4TdSx,0
0CoVa5cPLOwxR8Z3XeflhR,38
2qqVy8a4qk9FCt00hal9vl,40
28enuddLPEA914scE6Drvk,0
6WeIO0CpDMiMXTglv0KuLr,44
24eRSwYbneTDkehVHM2MVf,39
0gyFnnbD5FAkhiwiXYe4lM,0
3DPdNtQ4oT2qnfLfi4hbWz,0
05Llg0tugaAG3CKufAKPLA,0
6xzA9LMMIyK07ldG85hdYg,0
4mYnwRs3nCds1vIZn6oMFd,29
26rGYscuFwQ7GKb9pgek6n,0
5mG7tl4EW2xrTy5rI8BgGL,0
66q4QLWTKxEZnADbRRTnSd,0
4xHJhyBJJCoW8QpHZHPYDC,0
279n8A7MneZ790ohTb6g6p,42
1NfrmcXk8xNennyxQ57JcW,0
2HrTsqwGyIXPvEAfZAwSYE,0
27ThgFMUAx3MXLQ297DzWF,56
4MMDpCcngjKAZGinRwuqZe,12
2B4y3j02ho6XNF8BEzx3JF,73
5Hfbag0SsHxafx1SySFSX6,46
3SQBhLa7AkmCNWuDmJpRkD,30
3aMsYP1nhJx0rJ6DX6bvAe,23
53vsM5JN76NXiv7aj4PXK1,29
5pQOfgCqpu4RrJAfQToFa8,36
4L8vITPNBXuctiWVy1HycD,0
5CAhrMWfi3ClQiaHKG8C6Z,0
4c2p3TdN7NcQfCXyueCNnC,74
15k99o4mZJ9mfpQGIOrZ45,59
2o9McLtDM7mbODV7yZF2mc,0
6c2FMAZeFKi8pui6dlZqXB,50
5WvH6iJv1nwgpceuSvvmaa,0
1qgm6HW2V0GJXwpL1irUYl,26
1vt0fTUXIyp0K3XlSCa7wc,23
1osKYQM9dByIEYKPcK7qTW,0
4svLfrPPk2npPVuI4kXPYg,0
4BEentLcVNeqzfyRN6TGDI,42
2y65dMRuOLFi9YhGGJ0Jbd,32
7BWaaErn7vx53MFcpW8KRC,42
5Js1gpsRNWvPxHLuxaQ0Wi,0
3zzkk0n26DWgqVuQkefg0J,0
4JpJlXgZLaXvE2LoSkEGCw,0
1kK5XoMLTuMqyTo4ZrRHRc,0
2HDBCM1fDFZYuH0SVGMQmL,0
21vNE48kEQUwOIDNfG8Ihm,41
5XNslstpf2QlfMqJz7T9p4,1
20tMu4kp3rjLEMVuEHqQTB,0
6eEreIF7TAIsZGlNCDR7h9,0
0hFaaiuOJMWvpdauMUQwr9,0
2GSFzX17AWOdBH2bk2q6kF,30
4L1Astvd0LwOkF49jQ2Uyt,35
0j9MUEFFxaPhPnmI1zbznF,25
4VR3aG7CkY8e7tQLfYkTeF,0
6KjHahqqLM9HbM3nkO1yR5,0
7KJnGs93dvqI6PWZKVHEbe,8
2ZytN2cY4Zjrr9ukb2rqTP,71
0d4QkqH15rWH66M3Xg1kGf,0
51Dseuoc3UdyYVxOSMELad,0
35sAACXEXnzsnibV4KwJs5,1
2EUQfC9NRsjhi5BXMFyOid,7
3l8SnuQKsyxeN3v3HPXLwj,1
5cpTqF32m8SehM5V84IsEj,7
6dRctIZQKuZCSSoR6QBBv9,46
0Sg73PbRRp9psCOSIk8Nym,13
6RNqFLUTgCop3Uksyb30RO,0
0FOAFmdS9StYdW3hrSnJCe,48
4Wt275jWR86DOTn7zgVWFR,33
2lEVsqT80Q3vnYlRkUEZ1d,0
6GmzqVhqvYCY2JdY4GV7sw,0
7gVHUNPQr0AE2A0Yf5MjqR,62
30F6SbhHz4tI71wrAHzOdX,0
7ijgeLAW3W3vZ9jf6tozFq,53
3uqZgAgZOY8NyCqY1VmosA,15
6upYXH08wD6A2KIEjWCVel,21
1UsruEVoYrg43BOPvwAHry,15
6JJXeNe5aXdM1zX5yp0fpx,0
7HiCDrSmwCZnrPYHNtL9S0,11
6N6jG28QRHnZ7Cd2ihsmmO,0
249DT5GXRFmm4n4S0lxDsm,35
7eyQXxuf2nGj9d2367Gi5f,0
3IPhWIXHOAhS2npnq6FiCG,37
43PSVdrMtPSbgVnv42Rfod,0
3AlSuZnX4ZCab8eoWnnfbm,60
7eaE1DXc4HXmlUqtwRIIuG,0
2f2AauWieTBpHDodyHYOcB,0
6RCEPR3vf58GQTK2sT1cQP,46
0P2zw4WcGuYoL13KVABZuH,0
1M6HV3sJSB93fH43M3Sp4V,22
6dAFsg9RqQKoevmDlT2LJO,0
1bS1J4OVGrpu6e2U2pHge6,54
61MF7KYpfWzA0pLPHq9gI7,0
3vQlozRFXWN4S7iILqlDrj,17
6OObIGDZfZvg3jFebYG8xV,19
0EguP4tsJurU5I8ocCxdyb,55
4Yu6DuhOreMSxWngOn5Ya4,0
0E1kct2Ie9sbN4OufHHffW,0
7ccP54HOejyla6bAxCiWuc,37
5EBGCvO6upi3GNknMVe9x9,0
0xRY9qPA1yi2ohsVLwNpBF,0
3fW9xaRInDUrAgMw4wDiJm,18
6XmWFFuucAiARbLXJHq7QM,11
0wQTT0F4UhFDWp3yD0BndQ,0
0BWIeVf7YjwbUdQPNm14PT,0
4hjP4YIrxNBD8wEcf0fvrJ,0
3l5AwLKqQ42VJbc5lTuP8G,53
2R3Kmi2JbJWPmPeCttaLjC,0
07bIdDDe3I3hhWpxU6tuBp,54
4HUulHBL22YUjwG5WTje5N,0
3MATDdrpHmQCmuOcozZjDa,73
6WrxGwuylVrf5lYr8yysQr,16
12ppFpiTUxygDrPNwTGjPb,0
6oKv4G9WSrjFNqiIxdIpQQ,0
1sLiXyFfBgQfTEggzZlB38,0
0xlwDS1LtpqlHkZMVgtle9,0
2LmodhQa7ayWg8qNGxJDY2,0
2PXy9USZAoTSdtrxfkPBnl,0
6GY4AEfUq22acXoClMjPzh,30
5NRnE7jLiB8MC1xZbDFwcg,42
0HfXGOwYy1JiU0V5UJNSbm,25
1TqPRFcwumLJCcTgguxkLe,0
5vRfIDOPJHy3W2wHWbzLlE,58
17dsllSewkPuKbkGWU4chD,67
7dP0yA30zplkdIp258fbxP,49
19WpAYziQTJWlqGydLgoYV,13
1nZo5jKSvVpRCz5NcmqF0O,0
4I2fX43kU3NNU5QgnxB0XI,0
4anxEzh8xEKSPXKHGWiFue,0
2Ti79nwTsont5ZHfdxIzAm,81
0f0nGqpgiu4z6wg0Mrcs8L,0
1FgdZIp89wvT8Koy3G9tgb,0
5aD5YOjG9xlde1gbFVOQrQ,0
4skqOUXyBUnzxVPNPxrGWV,0
20P7AYaleRjg3IOcehylSD,45
1ptk2Jtcr40GKPYSnUl7l8,40
27mNQZONIXj8cIDmDNMwqt,0
4Wv5UAieM1LDEYVq5WmqDd,65
4MCj8KYox2ed7vtDH7nlco,25
4e4E3cruorwsk3QnRwML84,22
5rZPctLvC5HAZQUXZXjLIF,0
2qCyMMQ785sPH4Yx25GQZ8,61
5wwQGuazQaPtxOddReACsV,0
4PWBTB6NYSKQwfo79I3prg,78
17C90B1H8gxYa664SSVM9x,44
4fOw7xSDwqb58Z2Qia5j81,0
622gmiTAUET3WtAZq8aXtS,47
7oX26dsvzTDxFEJcxEz38j,0
1EvvUDj0DKb0O3Dzxx4h4V,0
2s1ncecjzOlqbTDhnPAWhn,0
262o5a05pMUDSV2uzo5EwQ,56
6Xz8eKy8TeAyzwGr8QSOAS,57
0glWUNA3VeICkmoEp7UwXQ,0
3Eq4qTWygAzH186V3q5D8z,0
7z4UqvGprXWpQ0wo8ldLDA,31
2Y8hlTzkAumTa8KGkxd4F4,0
2ZUFSbIkmFkGag000RWOpA,69
5snUbps5KleLIP0cVI72lP,54
5AVC3IUtdRi3sYyD3pft2f,19
5iHriAMstCv20NpOo0BX1A,41
5PE7QXR5l27B8ZRyuqdxcZ,12
4fh2xq5RGzHvmzNX7igAWy,0
2iu3Jv6DPKyFLKmzavQE25,0
0nLCUby65vPnn29qRPFq4I,0
5pwdeiIEpfn2TF7M1J21MR,0
76IdrUoD3S7mXFww6H78Cf,0
5c7XChrHxYaqykCZLaGM5f,0
3iVFKUpkS32p2YcLMA02u6,0
2fPGTGLDiIzvE7tpUP5llL,0
4nNZ5UJCzhlfJbip0SDLI1,63
1Nz83kEy06C69cI1zxF66Q,0
7A4XTGwuMtiVXCmdwvS2aH,28
6PW29tUQgA4iXqf1oM7MTK,0
13jolTb1DQl8IVPczYtQJ3,0
36E5LAM5D3AKnVx8s5dyc6,47
5yiZbR0SjC2keUA5b4MhFj,6
6oeY3dvDGQ5hJxQNHxA8dS,33
6NySuONTKK6mtLG0nF80Jr,37
5AF0uxDdW2IKi3r8jqVgmq,44
1p12OAWwudgMqfMzjMvl2a,61
4hnqM0JK4CM1phwfq1Ldyz,55
0OoRiTZs9hsRz7KxB8JkSX,44
13WjgUEEAQp0d9JqojlWp1,0
7sdPNv73USetXczqf6ZLvz,40
2mrXUtrXcbq2NDLaB97xBl,11
7EOOQpf1oFuSyXzvpzRQS5,0
0wF7e3QCjqx2eACY1eMP0Z,25
4lhJWoHwt3ccnMN5G8GkFo,0
05LEST8E8mkEIl2LRfUkcI,64
3kb2RI5xBoXnDqNbHEcW7X,0
