artist_id,artist_popularity,artist_genres
5usbqiU7sjvszjWecANDL6,51,"['canadian hip hop', 'indie hip hop', 'underground hip hop']"
0YWxKQj2Go9CGHCp77UOyy,62,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']"
4r63FhuTkUYltbVAg5TQnk,76,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
5f7VJjfbwm532GiveGC0ZK,82,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2vyB0oUbcyIaoBVgUwhxZL,22,['jazz rap']
1ElKnrmCBRnIjTrrzkAL42,27,"['atl hip hop', 'dirty south rap']"
3fZgTHf9UHEA1oLYLEhnk2,39,"['manchester hip hop', 'uk alternative hip hop']"
6DPYiyq5kWVQS4RGwxzPC7,77,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
137W8MRPWKqSmrBGDBFSop,78,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5XMyhVhi5ZN2pi0Qwi1zXS,56,"['alternative r&b', 'uk contemporary r&b']"
6dXsR7VDJvXnF1LTZlwULx,44,"['brooklyn drill', 'nyc rap']"
2i1CPudyCUjL50Wqjv8AMI,46,"['british jazz', 'indie soul']"
5Matrg5du62bXwer29cU5T,58,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'upstate ny rap']"
5L56gAwU2WofuHHOpLC0BU,27,"['deep minimal techno', 'deep techno', 'swedish electronic', 'swedish techno']"
4Peqx8CmkLiHHRCfm3HR7G,39,['italian tech house']
2UZBLsGKZZnYDb37cDM13m,41,"['french hip hop', 'rap calme', 'rap liegeois']"
1jVvXqdwDHekLwFBamrcUx,45,['uk alternative hip hop']
2pAWfrd7WFF3XhVt9GooDL,73,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'instrumental hip hop', 'rap']"
1pVB3hFHwbaa3CkI72nQfQ,21,['south african jazz']
7GklfVLAXAgRjh6Y0yOgMq,35,['italian tech house']
6vHBuUxrcpn1do5UaEJ7g6,54,"['alternative hip hop', 'underground hip hop']"
1MIVXf74SZHmTIp4V4paH4,63,"['pop', 'uk pop']"
0Y5tJX1MQlPlqiwlOH1tJY,90,"['rap', 'slap house']"
2fOvE1l01YyORhYzwoaLCM,44,"['alternative r&b', 'uk contemporary r&b']"
1U1el3k54VvEUzo3ybLPlM,81,['colombian pop']
6Q192DXotxtaysaqNPy5yR,76,"['british soul', 'neo soul']"
01nVIuD8YZsnFH6x6Cc9rX,39,"['east coast hip hop', 'instrumental hip hop', 'queens hip hop']"
5dHt1vcEm9qb8fCyLcB3HL,66,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1O7aMVbDeSXY2LiVBhb13w,48,"['downtempo', 'electronica', 'trip hop']"
0MaSZtK5rLCLPbMNdWQIL9,42,"['polish hip hop', 'polish old school hip hop']"
5xT1vs5QIozPsaUdUC5UjC,41,"['polish hip hop', 'polish old school hip hop', 'rap uliczny']"
0Gnii6ySp64OxJlNMF48kX,22,['polish old school hip hop']
3ivtXosZwKwE2sWrcjZZYi,28,"['polish hip hop', 'polish reggae']"
5cHEMXrGvrs8I6iYWNwTkh,24,"['french hip hop', 'old school rap francais']"
68P6JiHWJsv5VqfLPchS1n,30,"['abstract beats', 'instrumental hip hop', 'neo r&b', 'wonky']"
7BxJEL8I7OoAMGyPWn1cPS,37,['jazz rap']
41yEdWozNYEzA2RfgYQHgr,43,['underground hip hop']
3nZ3ed6p4CKc1McTLypr6H,56,['ambient']
2PaZWGu5T5nHjY2xxAkFsT,54,[]
1z3a08VnheTF9dwweVtFa3,13,['barbadian pop']
7aA592KWirLsnfb5ulGWvU,59,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'underground hip hop']"
1BjpW3842PBA7yMIJUbGfQ,26,['underground boom bap']
3FyA6R41UYLDXfRRcaOhh5,34,"['grime', 'uk hip hop']"
0rKc6ImQCM6pmYrQj5zcra,30,['wonky']
4IZnj59pur7nfqpdGzuPF6,38,['uk alternative hip hop']
29XOeO6KIWxGthejQqn793,51,"['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'indietronica', 'instrumental hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky']"
7K64vyGna9ILfEEWnLKFEV,25,"['indie jazz', 'uk contemporary jazz']"
6NJX82QzA1iJM9hxNzktm1,8,[]
28ExwzUQsvgJooOI0X1mr3,69,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
4BjbptmmVOKOYPTKivxmWp,20,['golden age hip hop']
4OPTZC24954HYBeHKeoLSc,39,"['grime', 'uk alternative hip hop']"
5BRAUN0yN8557PLRZIr02W,48,"['british jazz', 'indie soul']"
6bI4QlfGPaqabHlHwcXLg3,39,['uk alternative hip hop']
39cDMNnxwjrKJE1dyt47jh,40,"['indie jazz', 'indie soul', 'uk contemporary jazz']"
2pRRvc1D9seqK4txoe8laT,37,[]
51V0E9ipJyIj7yFDkaLx96,43,['metropopolis']
2pMSfxqqpW87tzVwPQxeFw,31,['acid jazz']
07d5etnpjriczFBB8pxmRe,56,"['alternative r&b', 'chicago rap']"
5j93hwFBNo29RJMsWvtzj8,44,"['alternative hip hop', 'chill abstract hip hop', 'detroit hip hop', 'indie hip hop', 'underground hip hop']"
7ur1MEgjfXAWQLxqyiLWwP,18,[]
6kog2FnBdjoz5oc9EQvuXl,34,['uk contemporary jazz']
1kGMaFXRovFOZJqxbVdnHq,29,[]
2rspptKP0lPBdlJJAJHqht,54,"['british jazz', 'indie soul']"
0eVyjRhzZKke2KFYTcDkeu,68,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']"
39RaU9BN81x3KBo299bwXs,50,"['deep tech house', 'italian tech house', 'melodic house']"
2jbP92oFLWqPqogflK1wlW,44,"['classic dubstep', 'future garage', 'uk bass']"
0X2EG23pSJP0D2mgwSZJvv,14,[]
2aUr9B6iwO3eYiEHJIpB0M,36,['uk contemporary r&b']
2dOnTAoXrpBwYAo1qIbemO,22,[]
5tGmvKTFVL9bGZTxtvopHE,42,['uk house']
6TTVdg5UOUHsyiYPHgxLaq,32,['psychedelic hip hop']
3DmDJOQgrwlq8MxXGLeFvA,36,['fluxwork']
6bVRNVg2f91pCAyKnrIOW0,47,"['cloud rap', 'dark plugg', 'underground hip hop']"
096XAqfX0njIKt8ULAWWht,13,['r&drill']
2Zv7tySETckaR2robozkcz,40,['uk alternative hip hop']
07UzVz5qBaR5ZQcaRCYeIu,26,['chill r&b']
5zqRdlPXeCIuxgaPimSKXj,41,"['afrobeats', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']"
7pDkjftAxiFHomWsPNkapS,44,"['alternative hip hop', 'boom bap', 'drumless hip hop', 'hardcore hip hop', 'instrumental hip hop']"
3PvhcAgCcJlBnsPWNC0uuv,25,['german cloud rap']
6EMR9xUcwYHrvpiSZKtN2c,0,['jazz funk']
46lakDQFKyegkH9x9WZtJV,19,['manchester indie']
0FBRY66KVaAiddGVefikLB,54,"['house', 'tech house', 'uk dance', 'uk house']"
7tr9pbgNEKtG0GQTKe08Tz,57,['experimental r&b']
2urZrEdsq72kx0UzfYN8Yv,58,"['new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']"
1HGMG8RHvcu1mfdM9MeTek,65,"['classic bollywood', 'filmi', 'hare krishna']"
6JwxET40LL6uUha8I1bHed,0,[]
3koiLjNrgRTNbOwViDipeA,71,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']"
2hWr3AjjKOCVmWcwvuT4uM,49,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']"
0ukgrNYk51TkMQr0f2Br4Q,60,['irish hip hop']
1G9G7WwrXka3Z1r7aIDjI7,72,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
0QvXSwuOTiyPKVlc6PDBIs,14,['indie hip hop']
3cQA9WH8liZfeja1DxcDYE,60,"['big beat', 'classic house', 'deep house', 'disco house', 'filter house', 'house', 'speed garage', 'uk dance', 'vocal house']"
0H39MdGGX6dbnnQPt6NQkZ,65,"['melodic rap', 'slap house']"
2eQoWrMAVomftJQMFnZ6iE,23,[]
3b0OO3bmtd9oXo3EOW8KHZ,26,['uk alternative hip hop']
1stsCjH4vP2aRdIhkxdguc,7,[]
3vpTi8MoSnALQBF2TgfW84,0,[]
3xGUleMP0VqmYNXcGBNhnI,44,['uk contemporary r&b']
1xMXwKQhYLclPctEzpm4nr,31,[]
5UaAbLKpBsJ9gh7FthqfW5,21,[]
2AcUPzkVWo81vumdzeLLRN,56,"['art pop', 'downtempo', 'electronica', 'indie soul', 'indietronica', 'shimmer pop']"
4596e2d3KmYzAeVenjCxfj,60,"['alternative r&b', 'indie soul']"
1peoXq0RPx7czVoFjloeDQ,58,"['alternative hip hop', 'chill abstract hip hop', 'indie hip hop']"
294lNTPZfdqyzt8qnxmFiL,53,['alternative r&b']
07EcmJpfAday8xGkslfanE,53,"['afrofuturism', 'lgbtq+ hip hop']"
6XpXnnKHIhCOUbOLOJGe6o,47,"['canadian hip hop', 'indie hip hop', 'underground hip hop']"
7bpDJUH5hnffIYHID6h3Et,36,"['bay area indie', 'cali rap', 'indie hip hop', 'underground hip hop']"
4T6l995AHz8HCY7TCfQorD,26,[]
68jYg2JGsz1wuseOhegSpN,29,['westcoast flow']
246dkjvS1zLTtiykXe5h60,88,"['dfw rap', 'melodic rap', 'pop', 'rap']"
40NRiKuuhj1pgGYppptlBO,51,"['afroswing', 'grime', 'uk hip hop']"
3Bd1cgCjtCI32PYvDC3ynO,62,"['metropopolis', 'nottingham indie']"
7C7k2UEHadhnuwaiN4TSdU,32,"['manchester hip hop', 'uk alternative hip hop', 'uk hip hop']"
2v3z0sSTauju6TA1GMqiQj,32,"['manchester hip hop', 'uk alternative hip hop']"
01aC2ikO4Xgb2LUpf9JfKp,54,"['electric blues', 'modern blues rock', 'rock', 'soul blues', 'texas blues']"
5ZS223C6JyBfXasXxrRqOk,75,['r&b']
24HNTbd7Y2qVOCyzIosYi9,32,['uk hip hop']
2iWI3V2s5B4FhOJML3H4E3,19,['uk alternative hip hop']
2hnEiOVSXzO81ruLVH0KUR,35,['indie r&b']
2N2l2BR0KlnQrFnOn7ntEN,35,['experimental hip hop']
1A9o3Ljt67pFZ89YtPPL5X,63,"['alternative r&b', 'scandinavian r&b', 'swedish soul']"
3q4qbeWVDpN7LcwU6db2a7,48,"['dutch r&b', 'indie soul']"
5qeWpRuIDDT5BBPojh8afd,20,"['alternative r&b', 'uk contemporary r&b']"
3diDUq8QMCCtx8a4Jy42aO,45,['bedroom pop']
7tQDfSGEfN1CJcCmnnN4FV,28,['uk alternative hip hop']
2zW15LxDEcrbOkLUgvyp8i,37,['uk hip hop']
22vqVhfPJab5kkU9txDGX3,51,"['alternative r&b', 'indie r&b']"
3JErNVmZ4VDXiRHEdMygFK,19,['uk alternative hip hop']
2SrSdSvpminqmStGELCSNd,68,"['grime', 'uk hip hop']"
0p0OrTiqWgdg8OmoKPzW0s,22,['underground hip hop']
1mNnxxnPfHQDOkFjnZmdkc,54,"['classic soul', 'disco', 'funk', 'jazz funk', 'p funk', 'post-disco', 'quiet storm', 'soul']"
069NUPgSpHrkoF8fsTODY8,15,['uk alternative hip hop']
68kACMx6A3D2BYiO056MeQ,54,"['classic soul', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'urban contemporary']"
757aE44tKEUQEqRuT6GnEB,73,"['melodic rap', 'rap', 'trap']"
7vRJDtEvLW2MZ4ISs1Zddy,28,[]
5IDs1CK15HegSAhGEbSYXo,60,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']"
13y7CgLHjMVRMDqxdx0Xdo,73,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
6ns6XAOsw4B0nDUIovAOUO,58,"['east coast hip hop', 'hardcore hip hop']"
13eBAN8IqzICKLq1BzGmqj,31,['uk hip hop']
3yvCFkK57FXH7JIwZQ5CmU,36,"['canadian hip hop', 'melodic rap']"
1U0sIzpRtDkvu1hXXzxh60,49,"['afrofuturism', 'alternative r&b', 'escape room', 'experimental r&b']"
1gWjcmBsveEYMxOZ0VRi32,54,"['dancehall', 'dancehall queen', 'jamaican dancehall', 'modern reggae']"
1jVgvfKynkRWY4SymwtOBS,29,['grime']
3dKjmeRZcSUw617CoMzEA0,55,"['afroswing', 'uk hip hop']"
5b4SvpTqll0LSqJWPpXya5,41,"['disco', 'hammond organ', 'post-disco']"
1zNqQNIdeOUZHb8zbZRFMX,77,"['melodic rap', 'rap', 'trap']"
7cebmXLpLp4Rk2eFI00ppV,37,"['manchester hip hop', 'uk hip hop', 'uk melodic rap']"
4PCeJ2EIn3YtzYYRsHHWyy,55,['uk hip hop']
3TXQ1ddouwQAI78hV4hXDj,47,"['deep disco house', 'house', 'latin tech house', 'melodic techno', 'microhouse', 'minimal tech house', 'minimal techno']"
6EisZ0NyMR2OZA45Xtam0O,22,['uk hip hop']
30fiiwr2EeZp1tAhzYCmyM,56,"['east coast hip hop', 'hardcore hip hop', 'harlem hip hop']"
3l1C23aRp4lfkBK3lLAp2m,40,"['uk dancehall', 'uk funky']"
69lEbRQRe29JdyLrewNAvD,34,"['chamber psych', 'wonky']"
0PgYKqH7ohfAm9LFgWjpl8,44,"['alternative r&b', 'uk contemporary r&b']"
7hFdUW64G4iU1tz46ITRfN,38,"['acid house', 'big beat', 'classic house', 'intelligent dance music', 'madchester', 'rave', 'techno']"
1sLYZv95ZXwVfyGHan5w45,49,"['birmingham grime', 'birmingham hip hop', 'grime', 'uk hip hop']"
7v8N36cC4msGrIM2YT4LNC,35,['slam poetry']
42qLC3FgtazA9AvaIoiP62,45,"['uk funky', 'uk garage']"
0j0HOVpdJ2XuGIkfWhEdtz,21,['belgian hip hop']
2KukstakmnDHymiW1NTEES,8,[]
5ybO9LJlZ1H2d0zBMhdjVa,21,['grime']
691R8NGasJO2vlofilaGjh,6,['uk contemporary r&b']
0zanHkxN0P38oWegA8iSQA,37,"['alternative r&b', 'uk contemporary r&b']"
20wkVLutqVOYrc0kxFs7rA,78,['canadian contemporary r&b']
1020a42xVklY6c56imNcaa,52,"['alternative hip hop', 'detroit hip hop', 'hardcore hip hop', 'hip hop']"
5I0593TTVPzkanWW8xsTns,31,"['electronic trap', 'glitch hop', 'wonky']"
6WjX4pepHwXa85B9KMk0PY,51,"['game mood', 'grime', 'uk hip hop']"
5s55TVffEjZbMXd6pwqo8V,20,"['grime', 'nottingham hip hop']"
58LTO4K7E3WUtztMK2BCkB,32,"['conscious hip hop', 'grime', 'political hip hop', 'uk hip hop']"
5w834ZosnqiBBV8xXCi3oD,34,"['classic soul', 'southern soul']"
7yO4IdJjCEPz7YgZMe25iS,54,"['hip hop', 'rap', 'southern hip hop', 'trap']"
15GgEOJiFyjQm4tZ4D7qih,47,"['alte', 'nigerian pop']"
10n5lhNDoSMUHWLlnST1yw,47,['glam rock']
1hFXEoLCso0TI0QvWJdukg,29,[]
3PvZws8fXUgBxA1z1qZm8g,11,[]
7yF6JnFPDzgml2Ytkyl5D7,52,"['aussietronica', 'australian house', 'lo-fi house']"
0dRiUTGvNV17AMIULRYsvn,33,"['acid house', 'chicago house', 'classic house']"
6CsOL9C9iLL0eWKINlDxzQ,45,"['alternative hip hop', 'east coast hip hop']"
2PC54ZJmhrs4XtbLRaE6MA,34,['german jazz rap']
2NjfafEappzvGGGDdMRJMP,44,"['canadian hip hop', 'underground hip hop']"
5Bapg9halr8vzjfc0Cbxol,31,"['jazz rap', 'uk alternative hip hop']"
06H83NVSKFktt0x1opb3OD,22,['jazz house']
2doMuvz6GGNX0GvckrVoDq,7,[]
0KmBIwN1qmQbXpR4wtJX88,27,"['norwegian contemporary jazz', 'norwegian indie', 'norwegian jazz', 'scandinavian r&b']"
6USv9qhCn6zfxlBQIYJ9qs,76,"['alternative pop rock', 'pov: indie']"
7aFTOGFDEqDtJUCziLVsVC,51,"['alternative r&b', 'uk contemporary r&b']"
20vZpNNaMMmBFtVv0dIItq,30,"['grime', 'uk hip hop']"
0TlnMWv7ZGzqskCKGgKmGI,29,"['phonk', 'wave']"
1lMcg4Y7nW5hHgIVsN9Shn,38,"['bass house', 'old school bassline', 'ukg revival']"
4IvS1ZZ5nyiNMheybfx3Hf,35,"['alternative hip hop', 'conscious hip hop', 'oakland hip hop', 'political hip hop']"
3nf2EaHj8HikLNdaiW3v73,42,"['alternative hip hop', 'conscious hip hop', 'escape room', 'indie hip hop', 'underground hip hop']"
05BX9gTvlalkzuFVg3CqyL,36,['jazz funk']
7l3zlwcm9aq7yogYA4Xn1p,46,['uk alternative hip hop']
7IfculRW2WXyzNQ8djX8WX,65,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']"
3LbAiOTDhUhlsc5G7zT6VJ,9,['south african jazz']
25fqWEebq6PoiGQIHIrdtv,47,"['electro house', 'electronic trap']"
0QyJDdX61vOFda8pXrgp0g,21,[]
2LakckgvXEtJlKOYP6BO11,55,['rage rap']
7tm9Tuc70geXOOyKhtZHIj,56,"['bass house', 'house', 'tech house']"
4IKdJSimREJMIKDfvYvJHF,35,"['drum and bass', 'dutch dnb', 'jazzy dnb', 'liquid funk']"
5a2EaR3hamoenG9rDuVn8j,68,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
77tT1kLj6mCWtFNqiOmP9H,73,"['album rock', 'classic rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
6GMYJwaziB4ekv1Y6wCDWS,65,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
3ZlUHBhgvLv2MGBdxjuwv1,32,['uk alternative hip hop']
3fcW2V4zOfFm0IsWCJUuzz,27,"['alternative r&b', 'bass trap']"
6XTzO8TmUlJH7F9UgqUOY2,18,[]
3gTI8f0ejM7UFjN9TaHfLO,6,['halftime dnb']
3AsWxxZTFPoCFxM1s8Lg1J,40,[]
3VNITwohbvU5Wuy5PC6dsI,64,"['disco', 'funk', 'motown', 'soft rock', 'soul']"
05oH07COxkXKIMt6mIPRee,62,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']"
1IO0GVa1xjkFMXsg66FiE9,47,['hip pop']
4eYnorQRhVHT2KBl2UyHHd,60,"['french hip hop', 'pop urbaine', 'r&b francais']"
5NGO30tJxFlKixkPSgXcFE,74,"['album rock', 'classic rock', 'permanent wave', 'rock']"
0Ism1B2cF9NxpXAwdUCkxK,44,"['dub punk', 'ragga jungle', 'uk reggae']"
7lhD6ETR0JNlpJWYycy3jx,36,['uk alternative hip hop']
4Osiu6fgxPCRoNNDcewiuw,0,['uk alternative hip hop']
0JdGPxHeRGfOyZg3EHwp2g,33,"['chicago rap', 'underground hip hop']"
0MGTHZpAGf7isSfw8yMIoi,47,"['deep house', 'house', 'uk funky']"
1PTEiCpkzNkLNgMi1LL8JR,42,"['float house', 'jazz house']"
0dns940bo2pILe1Flk0WH3,40,"['canadian electronic', 'canadian house', 'float house', 'lo-fi house']"
2lEz6baaXcZhVZrX5RBkR0,23,[]
56j1OkSq0AMCgZGKVNc8GP,26,"['glitch', 'wonky']"
7HRqbpkrZC1eFAdRYUXmMT,20,[]
5CwMzhQzGNdjTgjI88nDGk,10,['uk alternative hip hop']
57n1OF36WvtOeATY6WQ6iw,59,"['aussie drill', 'london rap', 'melodic drill', 'uk hip hop']"
6C0Tazx8fb7cJIhm2s2Ttm,33,['grime']
4ocdD0Bi1syVqLs1GiHqQ9,57,"['melodic drill', 'uk drill', 'uk hip hop']"
6eUKZXaKkcviH0Ku9w2n3V,84,"['pop', 'singer-songwriter pop', 'uk pop']"
6Vh6UDWfu9PUSXSzAaB3CW,54,"['hip house', 'uk dance']"
4FtSnMlCVxCswABUmdhwpm,59,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
3kHVioJpVxlazAAKQ64pC1,51,['malaysian pop']
0D9N9NxMbXKjmoRI1JVdz8,45,"['grime', 'uk alternative hip hop', 'uk hip hop']"
3iAhNz3e31lBuXYOsqGsf3,54,['uk hip hop']
1HwM5zlC5qNWhJtM00yXzG,68,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
7yk35uHNQclPXFGFoTU44w,55,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'west coast rap']"
2bz6GlqjAN5fTFWvy0rmSP,36,"['abstract beats', 'bass trip', 'indie jazz', 'indie soul', 'neo r&b']"
3FLUxNMRqlnJFNYvyBpJyn,17,['aussietronica']
3tSNYodPp4woMbWy6XZQG0,30,"['dutch hip hop', 'dutch indie']"
5Z7R9YTOZFv7zC9Ns1gPMS,21,['west australian hip hop']
3HYyFKBShOmDUnnVtAWGUA,5,[]
6L1QDNSe2bkxZovxYj7ueI,8,[]
76bAuLD5jMIT1YDJ84KB8l,38,"['indie hip hop', 'indie r&b', 'new jersey rap']"
6kOYTwdWQF73PXP7WyRsNJ,24,['jazz house']
51Pn4gGnZuyOMDfIT1Zy3N,44,"['psychedelic hip hop', 'underground hip hop']"
0M42FTSaBb8W0laID5CR0U,45,"['afroswing', 'uk hip hop']"
3gFG7sAVDiDPFiZrrRG59j,12,[]
1jfeziy8RQ5qb2BVUrF44H,15,['garage house']
7nqpEU6DCHkNtK1bYsyS3W,43,"['deep house', 'garage house']"
5grLNW6jGORfNhMaJyNapq,20,['classic house']
5iPtkyoEOCILhwFgl2a2d3,36,"['indie soul', 'neo r&b', 'vapor soul']"
36zSkwftotDHslP3KUQpew,45,['alternative hip hop']
5HZXZ01UBUXhMpdei2vULP,26,['uk alternative hip hop']
536BYVgOnRky0xjsPT96zl,66,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']"
3m5hegxlB80Z2zQb1893pc,44,"['disco', 'diva house', 'philly soul', 'post-disco']"
4UW65n6QZ8YmanLPuUXVui,42,"['deep disco house', 'deep house', 'hamburg electronic', 'nu disco']"
12X85dtebfc7JTZ8iMBT2o,27,"['afrobeat', 'afropop']"
1vaQ6v3pOFxAIrFoPrAcom,61,['alternative r&b']
08mxaoupOEaITXv1WTbSNl,12,['underground hip hop']
07kiOUGRiofjbQZbEPH8yk,34,[]
5MKqWyqq5CStK7AhkTvzQF,29,"['float house', 'future garage', 'microhouse']"
0T2sGLJKge2eaFmZJxX7sq,47,"['grime', 'uk hip hop']"
3iOvXCl6edW5Um0fXEBRXy,63,"['downtempo', 'dream pop', 'indietronica']"
6BDLwOIauGwERNYxaOciyq,20,['float house']
2eiwJhqnolYJf3iUMLFDpy,28,"['float house', 'minimal tech house']"
5cM1PvItlR21WUyBnsdMcn,55,"['contemporary jazz', 'indie soul', 'jazz', 'modern jazz piano', 'neo r&b', 'neo soul']"
6eyu81Z75hOqqoS3gjMYXs,6,['synth funk']
6tsRo8ErXzpHk3tQeH6GBW,49,"['diva house', 'hip house', 'italo house']"
4z6FshDl8yeHQSpFWdgN32,31,"['float house', 'lo-fi house']"
6TlhWcs3imNDmxFviZjpDX,43,"['afroswing', 'birmingham hip hop', 'grime', 'uk hip hop']"
05VfOomCN9Hlykxm28Nhq2,5,[]
4hBuN6WfWin5sTGKQXVSv1,4,[]
6DiOOEpE72LMevCgPUlNNO,17,['australian house']
6qqNVTkY8uBg9cP3Jd7DAH,89,"['art pop', 'pop']"
0INatsTiEOX0EJimNTQjSM,31,"['alternative r&b', 'indie soul']"
4Lc100wJvtsyzNuPICliGy,39,['french hip hop']
1DwFdML6JPf7SSeXmSRnVN,32,"['arabic hip hop', 'gulf hip hop']"
3UHGHiVMz1L0XqFi3oXHvH,40,['uk contemporary r&b']
7oc9zyI7Oi70GGiz7B6LVK,30,['disco']
0pgu9Nxu9fgNosdUYnD18O,0,[]
20o7mwLphfnviZKGPw1gi3,33,"['experimental pop', 'finnish electro', 'finnish indie']"
31PvbfXXUNvhoSaT6Quw30,5,[]
6eFek3d0IKoYQvVCqpS5z3,19,['deep disco']
4CxFlJDif0atTK3gZebcEf,34,"['australian house', 'deep house', 'float house']"
4piyq6puFGv1BgiucebqVS,22,['british comedy']
3sGyf3EDcvQ4PB9AGIg84M,31,"['afrofuturism', 'alternative r&b', 'psychedelic hip hop']"
1q6CJpl89vkfPuYnRqKl5H,28,[]
6oLTIy8xJUYOLHDcDmuQPl,8,[]
1fYVmAFB7sC7eDoF3mJXla,58,"['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']"
4wJlLNcCLP6fQ2yrLT546e,13,[]
588bU8WUeUcDqIN0zJrsII,15,['italo house']
2Gp9KNnlmGLKxaZEUCq8Ke,14,['swiss hip hop']
2hTtDy5yaNWqVmBj7EpaAq,23,['ukg revival']
4zJBJBMBUDWrtXDgG5edS1,30,"['canadian comedy', 'comedy']"
2VAvhf61GgLYmC6C8anyX1,54,"['electronica', 'indietronica', 'intelligent dance music', 'scottish electronic', 'trip hop']"
1WoU8lOx3E5zywST7ov4NL,15,['eastern bloc groove']
4lxYjU4q6B1KoDJOvNXzQy,31,"['afrobeat', 'disco']"
6nX6QalHWzPMf7sBnaWNNU,22,[]
0mdmrbu5UZ32uRcRp2z6mr,30,"['afrobeat', 'afropop', 'west african jazz', 'world']"
1FHDMgGdmIP4IsoFkAwbS0,45,['experimental r&b']
5kDNrpIYxf7zETnA04ajL5,5,[]
6KEBRNgSvb95hjK9Nh0tzt,28,"['ecm-style jazz', 'jazz piano']"
44NX2ffIYHr6D4n7RaZF7A,71,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
1G1mX30GpUJqOr1QU2eBSs,55,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
2sIx6SmAMw9IBySG3Uj0jf,49,"['british soul', 'hip house']"
03CK8N8CSSPg3ZFEmkGCpR,28,"['lo-fi house', 'nyc club']"
1luJWy9VPJXAWu5uYy3Wuv,9,['float house']
4UodukR17NIQfNu5uaqm9B,46,"['afrofuturism', 'alternative r&b']"
2WTiLSbd6XDChFyeA4xd6D,0,[]
22282KfMxDo2PMjnBc82I4,45,"['east coast hip hop', 'golden age hip hop', 'old school hip hop']"
1faxe25Wp3Nk43xVVxsdSB,26,['australian r&b']
2oZcMYiKpjaA2Et5mU3RPP,58,"['dancehall', 'modern reggae']"
51Rlwvwkj8L3zakIRr6dUV,42,['float house']
0PbnRQE0uPP2QRqiPac6sn,31,['jazz rap']
4PBCtonwEzfk3wGC6PM95a,2,"['grime', 'uk drill']"
3CkM2290WOa2ESzhlu5mzM,23,"['electra', 'float house', 'fluxwork']"
0ypiDKGGEFGgKhs0gGkNHr,9,['british comedy']
5PA6iCCOkq14PpMWWlhJ5T,46,"['alternative hip hop', 'instrumental hip hop']"
4RVCpEiZxGq53mAu1Do2KR,13,[]
0sq3OExudqk1vOkbSuc8KW,19,['uk alternative hip hop']
3z3g65U7mmyyBmmDfsQK9x,56,"['g funk', 'oakland hip hop', 'west coast rap']"
3dkbV4qihUeMsqN4vBGg93,63,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
6U0jmJ1VpvZre7Hg3AW8Rg,25,"['grime', 'uk hip hop']"
4ct925CTKvoWPLsM8PKQGr,14,['cumbia funk']
3mVBb9tUf6yWAlrAlEiCo7,23,[]
4B5XByhwtjsqGxs91fYMhZ,27,"['jazz funk', 'soul jazz']"
4SbMfclyPgt4znjDUNcesw,27,[]
